-17,-17,-14,-24,-35,-50,-41,-15,handClose
76,23,78,35,37,-54,127,31,handClose
53,-73,37,5,4,127,88,35,handClose
-86,63,-128,-35,4,13,-102,-37,handClose
-23,-13,20,-18,-53,-113,-32,-44,handClose
75,-50,71,26,75,127,127,47,handClose
-36,40,-50,-37,-11,-59,-13,21,handClose
-15,-1,4,-15,3,-37,-88,-35,handClose
-28,-28,30,17,-30,-31,23,-69,handClose
-31,-43,-55,-60,-42,-128,-128,-59,handClose
61,78,-10,-37,17,-127,64,39,handClose
-26,-11,36,-9,-19,-39,-48,-94,handClose
13,-68,35,11,4,-51,0,31,handClose
-73,70,-22,16,44,127,1,-1,handClose
17,1,-21,-28,6,46,72,37,handClose
24,-75,44,-18,-36,5,-63,-25,handClose
19,49,-24,59,98,127,127,44,handClose
-19,-1,1,17,7,-128,-88,-45,handClose
77,-12,47,28,58,127,127,82,handClose
3,-16,17,10,-74,51,-8,22,handClose
-61,36,-66,-64,-25,-128,-93,-63,handClose
-23,-26,-23,-29,-50,-9,-27,-80,handClose
127,-13,74,15,32,127,117,127,handClose
-97,82,-75,-10,33,-128,-105,-71,handClose
-19,-24,17,-3,-31,-72,-68,-36,handClose
50,-66,117,54,-14,85,77,10,handClose
-55,40,-106,-59,-16,-97,-89,-49,handClose
-16,11,19,18,2,-84,-13,23,handClose
11,-14,72,-17,-11,3,12,41,handClose
26,-44,-128,-43,21,91,127,-20,handClose
-9,48,-97,-53,15,-128,42,-36,handClose
-10,-24,22,6,-72,-44,-42,-4,handClose
61,-37,88,61,5,108,99,10,handClose
-94,61,-128,-10,23,-18,-33,-60,handClose
19,-15,2,-4,-39,-128,-43,88,handClose
61,-43,127,90,28,127,127,18,handClose
7,56,-15,-63,-24,0,-7,47,handClose
-44,11,-3,9,55,-106,-52,-45,handClose
5,-43,0,-16,-40,5,-59,10,handClose
15,-8,-6,11,-4,70,92,15,handClose
-80,10,-10,-27,-25,-15,-111,-87,handClose
127,64,57,39,73,-41,127,127,handClose
-9,-81,-66,19,-24,-117,-10,-40,handClose
-104,59,-67,-42,-13,-3,-108,-76,handClose
-12,5,81,7,-10,-29,28,-75,handClose
38,-111,75,-11,-68,-9,-128,85,handClose
-3,88,-53,9,51,-128,107,-12,handClose
-23,6,15,-3,1,-44,-51,-28,handClose
1,-43,-6,19,-17,-9,-54,-20,handClose
1,-53,-128,-122,51,-5,37,17,handClose
-27,43,105,24,-41,-128,-47,-12,handClose
39,6,46,26,44,111,-14,-2,handClose
1,-70,8,-24,-76,-3,-66,19,handClose
-107,71,-128,-26,57,91,-48,-50,handClose
2,-25,-24,-28,-26,-69,51,-64,handClose
22,-73,20,-16,-118,-128,-128,-58,handClose
-68,65,-128,-28,-5,-64,6,-32,handClose
-20,-15,-13,12,36,-72,-10,-7,handClose
35,-9,117,42,-22,37,-56,-39,handClose
15,-43,-100,-85,-22,127,-35,1,handClose
-7,15,-73,-31,-20,-56,-3,-11,handClose
-4,-11,49,37,-2,111,-8,-32,handClose
-50,-58,28,13,-14,41,-112,-128,handClose
59,127,-124,-35,76,-128,127,69,handClose
-24,10,51,15,-40,-32,-59,-62,handClose
-22,-124,14,-38,-58,-128,-128,-82,handClose
11,85,8,44,35,116,127,65,handClose
-35,-18,-37,-43,-26,5,-93,-44,handClose
19,-71,31,35,67,59,52,13,handClose
11,49,76,52,15,127,-5,8,handClose
46,40,-71,47,49,-128,28,24,handClose
-7,-16,-36,-89,-30,-124,-114,-8,handClose
41,-22,100,79,88,127,127,-40,handClose
-73,79,-62,18,49,80,111,-37,handClose
94,10,-20,-37,-90,-65,-15,127,handClose
6,-77,84,35,-13,-128,-107,-52,handClose
-73,65,-70,-7,-27,-27,-46,-4,handClose
51,11,101,54,4,-91,-57,118,handClose
31,-41,49,61,-26,-22,7,-3,handClose
43,29,52,6,22,127,75,75,handClose
-46,-14,12,48,20,-128,-78,-111,handClose
-9,-30,36,30,18,104,34,10,handClose
-4,-24,35,48,-18,-128,23,-52,handClose
27,102,-16,20,122,72,71,-2,handClose
-8,-7,6,-45,-15,-128,-57,34,handClose
0,-85,8,-12,-24,-58,-44,-66,handClose
-26,51,-72,-88,-51,33,-75,127,handClose
-1,30,9,-3,7,-103,13,-14,handClose
6,-56,49,11,-83,-34,-28,-50,handClose
-30,6,-48,-29,-27,-102,-68,-17,handClose
22,18,36,-4,5,127,83,2,handClose
-37,-78,-80,-23,-82,-128,-42,-110,handClose
96,25,46,48,71,127,127,111,handClose
-51,68,-17,-17,-10,-81,-86,49,handClose
2,-8,29,-25,-32,-128,-54,-26,handClose
94,-63,89,37,66,127,127,41,handClose
-96,36,-69,-39,-32,-2,-82,-69,handClose
91,25,-24,-8,39,127,127,115,handClose
23,-31,111,54,-31,16,23,-40,handClose
-128,-69,-128,-35,-26,-77,-128,-14,handClose
83,63,112,67,105,127,109,54,handClose
-18,-17,27,-7,-68,-7,-42,-47,handClose
-53,-71,29,84,-21,28,-98,-72,handClose
-19,100,-76,2,59,-74,127,-26,handClose
5,-21,-6,52,-48,-42,-78,-5,handClose
54,-45,36,-2,8,101,24,-21,handClose
-15,31,15,-12,-101,-74,-54,-18,handOpen
16,-41,11,-17,-13,31,62,14,handOpen
23,-11,8,-83,-124,-1,17,12,handOpen
-65,82,-54,-3,-31,-32,-48,-24,handOpen
-3,-31,-5,-7,-49,-49,-56,-33,handOpen
53,-67,47,-57,-25,109,117,13,handOpen
-88,70,-80,22,-128,-126,-88,-53,handOpen
10,-31,-11,-56,125,93,11,6,handOpen
76,-17,64,-38,-48,70,125,44,handOpen
-54,2,-85,-28,-39,-58,-70,-20,handOpen
-10,3,25,-88,-76,-40,-41,-15,handOpen
5,-20,31,-14,-72,-33,-17,-9,handOpen
11,-40,0,-26,-82,-99,-15,-11,handOpen
-13,127,-2,-99,6,87,-128,-9,handOpen
-4,3,8,96,108,5,24,-22,handOpen
44,-86,21,-41,-119,-43,107,-10,handOpen
-85,59,-90,-47,-14,-52,-128,-53,handOpen
16,-2,-21,-64,-120,61,-35,14,handOpen
38,-59,72,84,-54,36,-66,-27,handOpen
-54,1,-77,3,66,-10,43,-4,handOpen
-10,12,-12,-91,-122,-78,-50,-15,handOpen
14,-27,19,-3,0,17,8,0,handOpen
26,-43,8,22,30,40,-128,-53,handOpen
-41,84,-22,40,127,-9,107,8,handOpen
17,8,34,77,88,113,30,37,handOpen
49,-82,48,-25,-109,-14,16,1,handOpen
-91,97,-102,-79,-128,-7,-25,47,handOpen
12,-38,5,25,106,13,-47,-13,handOpen
41,-35,106,35,-128,-42,48,11,handOpen
-42,39,-50,-29,-22,-13,-85,-44,handOpen
0,6,7,-15,43,-39,-3,-6,handOpen
24,-16,64,79,80,115,29,16,handOpen
12,-39,7,-58,62,-17,-29,-12,handOpen
-27,73,-32,-47,-61,-56,77,41,handOpen
0,-2,29,44,-31,-46,-59,-16,handOpen
43,-79,24,-98,-115,97,48,10,handOpen
-66,93,-107,-47,6,42,25,-20,handOpen
-11,-32,-3,-128,-128,-85,77,-51,handOpen
65,-45,74,14,-10,127,88,63,handOpen
-43,49,-61,-53,28,12,10,-3,handOpen
14,0,48,96,103,29,-4,0,handOpen
-1,-34,4,-68,-44,-69,-5,-29,handOpen
18,-31,4,31,127,72,63,2,handOpen
-58,73,-76,-28,-123,-11,-53,-17,handOpen
7,-16,27,-6,-82,-40,-16,-8,handOpen
44,-65,54,-3,-25,-21,16,0,handOpen
-74,63,-101,13,94,16,8,-12,handOpen
25,19,71,52,38,42,81,52,handOpen
65,-43,85,28,-72,-32,39,9,handOpen
-46,25,-71,-41,36,-10,-39,-11,handOpen
-16,-21,-30,-8,-128,-27,-31,-18,handOpen
41,14,42,-2,-15,69,94,28,handOpen
13,-29,-18,-65,-69,-17,50,12,handOpen
-31,59,-20,11,71,-57,37,6,handOpen
3,-19,6,-39,-128,-34,-19,-18,handOpen
36,-64,14,-10,-8,1,46,9,handOpen
-102,88,-107,-8,36,-74,-102,-41,handOpen
15,-5,-5,-25,14,-9,87,-6,handOpen
61,-70,76,18,-74,44,50,6,handOpen
-52,43,-67,-34,63,31,-16,-13,handOpen
-8,5,-4,4,-51,-56,-44,-12,handOpen
25,-40,24,14,127,43,101,22,handOpen
-7,-26,-24,-23,-31,24,83,10,handOpen
-8,75,63,127,127,25,18,-4,handOpen
15,-26,-17,-40,-7,54,16,1,handOpen
37,-65,38,12,-29,-37,13,-4,handOpen
-86,94,-92,-54,-24,-16,-75,-24,handOpen
10,-12,0,-53,-38,-12,67,-11,handOpen
105,-51,127,127,127,53,71,49,handOpen
-68,30,-89,-104,-118,-49,65,-11,handOpen
7,7,8,45,55,10,-10,-6,handOpen
32,-30,11,-51,-110,13,29,66,handOpen
-5,-12,-28,-23,-128,-23,-10,-24,handOpen
8,62,30,98,127,73,-26,35,handOpen
1,-11,5,7,2,13,-23,-30,handOpen
32,-58,27,18,-66,25,10,-4,handOpen
-91,78,-114,-6,36,-89,-51,-20,handOpen
20,-4,26,11,76,74,16,16,handOpen
59,-78,55,-9,-128,-48,25,3,handOpen
-45,59,-47,56,111,16,-16,-6,handOpen
-5,10,20,8,-7,-27,-6,-8,handOpen
25,-19,25,-25,-46,-70,-16,6,handOpen
-12,-6,-23,-33,-58,-1,-22,-19,handOpen
-5,35,3,12,74,25,65,50,handOpen
5,-25,-8,-68,-128,-23,-6,-3,handOpen
41,-43,43,103,-4,26,70,51,handOpen
-78,89,-89,-79,-20,-32,-51,-21,handOpen
4,-25,8,-33,-77,-27,-45,-17,handOpen
76,-65,74,-4,-68,46,81,30,handOpen
-52,55,-64,-38,13,-19,64,31,handOpen
8,10,16,14,-9,-9,-25,-16,handOpen
28,-48,55,86,121,-7,19,18,handOpen
-5,-5,-18,0,71,52,16,0,handOpen
-25,37,-17,-66,-108,-67,-43,-12,handOpen
15,-26,22,-23,-75,-43,18,-1,handOpen
32,-37,48,114,27,82,37,-12,handOpen
-78,81,-88,-51,-31,-62,-42,-9,handOpen
8,-7,25,-21,-62,6,1,-3,handOpen
66,-75,70,13,-42,18,32,-6,handOpen
-68,56,-90,-59,8,-28,-74,-19,handOpen
6,5,17,-2,-5,-16,-23,8,handOpen
28,-35,38,13,3,12,24,3,handOpen
-10,0,-24,8,26,-3,12,1,handOpen
-19,14,-16,-71,-91,-23,-87,-27,handOpen
-32,23,-51,-14,-1,-1,-5,-7,handRelax
14,-16,19,6,0,8,4,4,handRelax
9,-30,1,5,-10,13,22,5,handRelax
-44,62,-36,-16,19,-20,-37,-9,handRelax
13,-7,16,4,-2,-1,3,2,handRelax
48,-61,45,17,-15,25,39,8,handRelax
-71,72,-84,-25,16,-31,-39,-17,handRelax
10,0,19,2,2,0,-5,-2,handRelax
50,-55,63,20,-20,18,29,7,handRelax
-39,28,-52,-12,6,-3,-6,-3,handRelax
0,13,9,-4,3,-11,-16,-4,handRelax
17,-15,20,4,-2,1,11,4,handRelax
15,-26,-1,2,-6,14,21,1,handRelax
-38,55,-29,-14,8,-22,-37,-10,handRelax
13,-17,20,5,6,-3,4,1,handRelax
42,-58,38,16,-17,23,35,8,handRelax
-73,75,-88,-29,26,-24,-39,-16,handRelax
12,-5,13,2,-8,-4,-4,2,handRelax
60,-59,70,21,-12,14,29,8,handRelax
-35,30,-56,-16,-1,-4,-8,-5,handRelax
3,10,11,3,11,0,-14,-5,handRelax
13,-20,15,3,-7,-1,5,1,handRelax
8,-23,-3,1,1,15,21,6,handRelax
-36,53,-24,-8,5,-22,-36,-7,handRelax
17,-13,16,6,-5,-2,0,2,handRelax
39,-55,42,13,-16,19,33,8,handRelax
-73,77,-88,-28,14,-28,-44,-16,handRelax
9,-7,17,4,4,-5,-4,-1,handRelax
55,-66,73,23,-13,24,34,9,handRelax
-46,34,-62,-16,0,-10,-9,-5,handRelax
1,11,15,3,5,-7,-12,-5,handRelax
18,-25,18,2,-7,9,11,0,handRelax
5,-23,-6,-1,1,12,16,4,handRelax
-29,51,-17,-9,12,-17,-34,-10,handRelax
16,-16,13,2,-12,-5,-2,0,handRelax
41,-52,34,13,-17,20,37,9,handRelax
-76,81,-86,-27,12,-27,-42,-9,handRelax
9,-17,15,2,18,-7,-4,-1,handRelax
58,-64,73,22,-13,33,37,14,handRelax
-48,40,-63,-18,6,-12,-12,-6,handRelax
4,8,18,-1,-1,-11,-14,1,handRelax
16,-21,20,7,-2,5,10,3,handRelax
-2,-16,-10,1,-7,4,17,0,handRelax
-27,42,-11,-11,8,-19,-30,-8,handRelax
10,-15,13,7,-3,2,4,-1,handRelax
38,-53,36,16,-5,22,35,8,handRelax
-73,79,-84,-27,8,-25,-47,-15,handRelax
11,-11,16,3,6,1,-4,2,handRelax
62,-67,70,24,-13,23,42,13,handRelax
-50,44,-67,-19,8,-11,-17,-8,handRelax
3,6,11,1,0,-8,-12,-4,handRelax
20,-25,22,10,-7,8,9,2,handRelax
2,-13,-11,2,-3,4,16,3,handRelax
-22,39,-11,-8,8,-15,-27,-6,handRelax
11,-14,17,6,-6,4,7,1,handRelax
33,-49,28,12,-15,15,34,8,handRelax
-70,83,-85,-26,16,-30,-48,-13,handRelax
13,-7,21,4,4,-3,-2,2,handRelax
57,-69,71,23,-17,24,38,11,handRelax
-52,43,-67,-20,12,-10,-20,-9,handRelax
5,5,13,0,3,-9,-12,4,handRelax
29,-27,30,6,-14,16,12,3,handRelax
-2,-10,-16,-2,-1,8,16,6,handRelax
-20,34,-8,-12,6,-22,-29,-13,handRelax
15,-15,21,4,-1,2,5,2,handRelax
34,-52,29,12,-14,17,31,7,handRelax
-69,80,-75,-25,20,-24,-41,-15,handRelax
14,-7,13,0,0,-9,-5,2,handRelax
59,-67,71,23,-14,20,37,9,handRelax
-57,49,-70,-20,11,-15,-22,-10,handRelax
1,4,13,2,-1,-6,-12,-6,handRelax
24,-33,29,10,-7,8,15,3,handRelax
-8,-7,-22,-8,-4,7,12,4,handRelax
-17,35,-4,-7,7,-18,-24,-8,handRelax
12,-18,15,6,-7,5,9,0,handRelax
31,-48,21,10,-10,22,33,7,handRelax
-68,82,-73,-26,12,-32,-41,-20,handRelax
9,-10,19,6,-1,-2,0,-5,handRelax
57,-70,68,20,-11,24,40,14,handRelax
-54,53,-74,-22,9,-13,-21,-9,handRelax
2,2,16,0,1,-6,-11,1,handRelax
29,-33,37,11,-2,12,16,4,handRelax
-10,-2,-26,-1,0,8,7,0,handRelax
-11,26,-3,-3,14,-19,-27,-7,handRelax
16,-13,18,6,-11,3,3,4,handRelax
25,-46,14,9,-8,20,33,8,handRelax
-67,76,-69,-27,12,-31,-45,-16,handRelax
9,-10,18,4,-3,-2,-3,0,handRelax
57,-71,63,16,-18,26,42,10,handRelax
-61,55,-79,-22,38,-15,-22,-8,handRelax
6,1,14,4,-20,-10,-8,-3,handRelax
29,-36,38,11,-9,11,18,7,handRelax
-19,4,-34,-8,4,4,4,-1,handRelax
-11,23,2,-4,-1,-13,-22,-7,handRelax
9,-15,15,2,-5,3,7,0,handRelax
26,-42,17,11,-8,17,31,8,handRelax
-60,75,-63,-23,12,-27,-44,-10,handRelax
15,-12,19,6,1,4,0,0,handRelax
58,-67,62,22,-9,23,38,15,handRelax
-64,61,-80,-23,10,-27,-28,-10,handRelax
1,1,14,2,3,-5,-9,-1,handRelax
41,-39,48,18,-12,11,19,5,handRelax
-24,10,-38,-10,2,6,4,3,handRelax
-8,30,1,-3,-5,-23,-25,-6,handRelax
13,-15,18,2,0,-4,3,2,handRelax
35,15,27,49,13,1,-24,39,handlateral
-64,77,-76,-61,-12,-29,-81,-9,handlateral
3,3,-3,12,35,14,13,-20,handlateral
61,-46,82,38,-55,7,90,9,handlateral
-36,25,-16,-71,28,-11,91,17,handlateral
-22,-5,-25,-48,10,-2,-66,-5,handlateral
37,-24,51,11,-3,14,23,2,handlateral
12,-3,48,53,-29,1,17,9,handlateral
-49,67,-42,-75,-17,-24,-41,-14,handlateral
20,-11,10,52,-13,-3,5,17,handlateral
28,-93,31,18,31,-7,3,-21,handlateral
-62,102,-75,-72,-8,8,-12,2,handlateral
-4,-17,-3,14,-20,-33,1,5,handlateral
58,-58,65,50,30,20,20,-8,handlateral
-36,32,-48,-8,-35,-20,-58,-24,handlateral
-12,23,16,43,127,-10,34,-13,handlateral
33,-27,18,12,5,79,31,30,handlateral
-17,-37,8,-17,-62,-71,-39,-4,handlateral
21,58,-70,14,76,39,32,37,handlateral
-7,-7,27,27,-7,-19,-7,-12,handlateral
38,-80,45,-32,-24,37,24,-13,handlateral
-77,95,-69,23,114,-5,-39,-15,handlateral
20,0,-21,12,26,-8,-8,11,handlateral
56,-70,59,-7,-77,-6,21,8,handlateral
-42,32,-49,-54,12,7,-4,-8,handlateral
-4,7,18,14,-1,-13,-22,-8,handlateral
7,-20,19,66,11,1,5,3,handlateral
25,-19,-5,-19,11,48,41,33,handlateral
-37,59,-32,-24,25,-22,-66,-46,handlateral
20,-28,-28,-60,20,23,30,19,handlateral
34,-43,72,94,-4,32,38,7,handlateral
-75,86,-87,-7,13,-19,-51,-11,handlateral
6,-26,-23,9,14,-3,-16,2,handlateral
79,-60,80,59,43,46,45,11,handlateral
-42,45,-44,-50,-34,7,-43,23,handlateral
10,23,18,18,15,1,54,18,handlateral
12,-25,14,11,-9,9,-1,-8,handlateral
-19,-50,-10,-12,-3,-8,-5,-8,handlateral
14,76,-7,-2,68,-13,-34,8,handlateral
6,-14,17,4,-8,-23,-9,-11,handlateral
31,-76,37,-26,-7,-1,17,-4,handlateral
-84,89,-84,-56,16,8,-19,-9,handlateral
1,-26,20,-14,36,-26,-28,-8,handlateral
53,-47,63,9,-64,-3,23,9,handlateral
-52,34,-79,-105,-32,-17,9,-1,handlateral
4,0,20,18,-11,-9,2,-8,handlateral
4,-32,14,47,25,-8,-105,-16,handlateral
14,3,-7,-62,-41,8,31,10,handlateral
-32,24,-43,-29,-8,-31,-31,-9,handlateral
9,-19,41,33,25,29,-1,-11,handlateral
51,-40,51,-8,-43,15,25,33,handlateral
-69,77,-99,-49,38,-19,-28,-13,handlateral
4,-17,-22,6,-9,-8,-5,-4,handlateral
60,-63,102,-17,-47,5,30,11,handlateral
-50,44,-64,-17,35,7,-9,-6,handlateral
6,8,21,8,5,-9,-5,-6,handlateral
9,-28,20,-16,-39,-28,-107,-53,handlateral
0,-6,-19,9,64,25,33,3,handlateral
-29,37,-14,-24,-3,-20,-35,-7,handlateral
27,-18,8,-29,-68,-7,21,-1,handlateral
38,-43,49,54,83,21,12,16,handlateral
-89,78,-96,-26,-45,-76,-75,-37,handlateral
8,-12,21,8,94,53,8,-7,handlateral
72,-61,73,17,-21,11,48,4,handlateral
-57,43,-80,-29,5,-11,-23,-20,handlateral
12,15,16,4,-26,-18,-2,8,handlateral
18,-27,37,41,-1,6,12,7,handlateral
-11,-13,-27,16,5,-4,-28,-19,handlateral
-13,41,-1,7,19,6,16,9,handlateral
21,-15,4,-72,-14,10,11,5,handlateral
15,-69,-3,87,-27,-14,23,-1,handlateral
-71,79,-68,-57,12,5,-55,-17,handlateral
27,9,30,4,0,7,25,45,handlateral
65,-67,84,38,-7,36,39,14,handlateral
-53,53,-69,-27,5,-22,-34,-7,handlateral
3,10,11,-18,-37,-27,-11,2,handlateral
34,-34,41,75,125,58,32,15,handlateral
-6,-12,-32,-17,-33,-9,24,13,handlateral
-24,44,22,-16,-2,-3,-56,-15,handlateral
22,-11,0,25,1,-4,4,-2,handlateral
31,-50,33,-71,-118,18,41,13,handlateral
-72,86,-80,9,70,-32,-94,-53,handlateral
8,1,13,-75,-97,-16,-9,1,handlateral
55,-82,81,116,18,1,42,19,handlateral
-43,60,-73,-2,13,4,-27,1,handlateral
-3,1,17,-14,3,-27,-35,-12,handlateral
24,-50,-8,-41,-47,34,21,-2,handlateral
-3,-4,-55,127,71,34,38,11,handlateral
-14,23,5,-11,12,-27,-46,-5,handlateral
11,-12,23,-17,-32,-9,-1,-2,handlateral
24,-41,34,4,-17,20,26,7,handlateral
-46,76,-70,9,57,-13,-10,17,handlateral
20,3,34,23,-14,-8,15,11,handlateral
57,-74,56,8,12,38,28,17,handlateral
-54,53,-81,55,40,3,-12,-9,handlateral
-4,4,19,-35,-26,-18,-46,-6,handlateral
30,-42,49,42,63,27,29,9,handlateral
-9,10,-31,25,21,16,10,4,handlateral
-22,15,-5,-65,10,-11,-25,-10,handlateral
8,-7,51,87,-39,-5,18,-6,handlateral
30,-45,-32,-74,22,-5,16,15,handlateral
-69,82,-48,-41,-8,31,-8,-11,handlateral
9,-12,16,25,10,-11,-2,-7,handlateral
63,-62,77,17,-20,4,36,11,handlateral
-58,58,-89,-59,-67,-31,-26,-7,handlateral
68,-83,71,-7,-67,39,65,7,handspherical
-71,59,-80,-21,35,-25,-61,-27,handspherical
7,8,40,99,127,50,105,0,handspherical
29,-54,51,13,-69,-60,-47,-1,handspherical
-20,-3,-50,-63,22,6,52,-9,handspherical
-1,37,24,100,127,74,-3,-3,handspherical
11,-13,6,-46,-86,-1,-98,-38,handspherical
22,-43,31,97,127,-8,24,-5,handspherical
-45,87,-51,20,37,47,-19,-9,handspherical
31,43,115,27,34,71,15,14,handspherical
36,-110,-45,-128,-128,-8,-1,-12,handspherical
-71,67,-54,88,127,-21,34,-5,handspherical
7,2,34,-47,-45,-30,-8,-1,handspherical
43,-36,59,-19,-10,44,26,13,handspherical
-38,4,-48,-67,-10,-55,0,-16,handspherical
-2,32,-6,-52,-92,-54,-42,25,handspherical
14,-12,8,14,-46,8,22,8,handspherical
17,-48,-10,-97,-128,-77,-10,-7,handspherical
-45,67,-35,39,127,122,-20,-9,handspherical
26,-23,7,-88,-85,-75,21,34,handspherical
57,-81,41,7,-66,-59,56,44,handspherical
-84,106,-115,-15,-128,-112,-33,-17,handspherical
6,-7,25,111,127,99,13,0,handspherical
42,-67,48,-51,-123,-17,15,3,handspherical
-41,-19,-128,-46,-45,-80,-33,-10,handspherical
-14,38,20,126,127,-39,-26,-1,handspherical
10,-27,31,-10,-93,-42,2,10,handspherical
19,-39,14,1,-47,-43,23,5,handspherical
-57,75,-45,-44,-19,34,-48,-19,handspherical
9,-23,24,-24,-63,11,-20,-11,handspherical
57,-55,52,-12,-61,43,44,15,handspherical
-71,86,-88,-32,72,26,-21,-23,handspherical
-1,-19,-13,-63,-93,-35,-17,-10,handspherical
64,-53,117,127,127,31,77,12,handspherical
-54,13,-92,-56,-79,-48,-27,-18,handspherical
-5,8,-5,-37,33,-2,-54,-48,handspherical
36,-5,56,60,-25,20,-8,34,handspherical
15,-23,-15,37,-11,27,74,3,handspherical
-46,54,-41,-65,-55,-56,-53,-27,handspherical
21,-4,12,-64,-45,-12,-21,0,handspherical
62,-54,67,69,127,127,87,23,handspherical
-87,83,-116,-91,-99,-54,-51,-33,handspherical
8,-21,9,-9,-51,-12,8,-9,handspherical
70,-56,68,-84,20,67,-15,0,handspherical
-52,38,-67,-12,-58,-62,-24,-32,handspherical
-11,6,-5,-66,-61,-10,-26,-11,handspherical
12,-35,-8,37,108,0,10,-8,handspherical
12,-18,25,10,34,53,10,-5,handspherical
-48,86,-12,-70,-77,-73,-69,-26,handspherical
2,-53,-53,-15,91,3,-13,-12,handspherical
45,-64,24,6,-105,-35,35,16,handspherical
-92,87,-103,-120,-52,-82,-85,-32,handspherical
19,-2,38,75,85,22,20,8,handspherical
78,-69,83,23,2,17,37,46,handspherical
-56,44,-47,48,92,3,3,5,handspherical
-1,0,15,6,35,-50,-36,-23,handspherical
8,-25,14,-45,-52,3,30,0,handspherical
10,-28,-17,-37,-85,57,68,-47,handspherical
-41,60,-21,14,64,-33,-89,-28,handspherical
22,-18,25,23,-62,-68,56,-1,handspherical
43,-47,60,71,85,70,46,7,handspherical
-90,96,-71,41,127,-5,-61,-25,handspherical
6,-23,-5,-56,-95,-54,-55,-13,handspherical
63,-69,87,21,12,30,60,-13,handspherical
-63,43,-80,-67,-105,-55,-33,-16,handspherical
7,14,27,59,112,-2,-1,4,handspherical
23,-16,14,31,-109,-9,20,5,handspherical
1,-22,-2,13,127,16,19,5,handspherical
-42,47,-28,-7,22,11,-39,-16,handspherical
22,-13,24,-1,-2,-61,-1,14,handspherical
44,-70,49,74,111,108,60,15,handspherical
-96,89,-128,-108,-58,-88,-102,-68,handspherical
40,6,56,83,32,55,67,77,handspherical
59,-80,55,-90,-96,-32,-5,-20,handspherical
-68,51,-87,-38,-21,-16,-100,-30,handspherical
11,15,33,15,72,-6,50,-22,handspherical
15,-37,25,30,3,-51,6,-17,handspherical
14,-4,-19,-13,-63,52,-3,30,handspherical
-28,47,-13,53,127,25,-38,-15,handspherical
16,-4,40,-13,-119,-26,-6,-4,handspherical
24,-90,-19,-82,-85,7,12,-3,handspherical
-53,114,-58,-14,127,78,34,13,handspherical
12,-5,38,126,112,-30,-5,-1,handspherical
58,-92,68,-19,-30,2,6,-4,handspherical
-59,56,-84,-16,93,-53,-26,-10,handspherical
11,13,53,2,-13,127,-2,-18,handspherical
9,-35,11,-21,-102,-104,-8,-31,handspherical
-4,-22,-24,-7,41,39,45,3,handspherical
-23,52,8,27,60,-23,-29,-20,handspherical
12,-24,15,8,-56,-25,-6,-4,handspherical
41,-68,8,-35,-24,40,49,12,handspherical
-91,92,-115,-128,-67,-8,-94,-29,handspherical
3,-13,8,24,-21,-21,18,-30,handspherical
59,-78,73,28,-59,-11,23,9,handspherical
-71,63,-99,-108,-128,-20,-35,-16,handspherical
