-17,-17,-14,-24,-35,-50,-41,-15,handClose
1,-5,12,-57,-21,-50,-43,-26,handspherical
42,2,78,127,89,43,82,24,handspherical
-5,-8,-20,-23,22,49,35,17,handspherical
-25,35,-11,-52,-38,-46,-38,-12,handspherical
10,-27,5,-1,-103,-25,-6,-6,handspherical
31,-54,21,-38,-5,25,28,6,handspherical
-91,79,-104,-94,-94,-80,-54,-44,handspherical
16,15,32,37,-66,-7,1,7,handspherical
65,-90,77,7,45,58,52,14,handspherical
-61,65,-74,-6,72,-14,-26,-8,handspherical
11,-3,11,-39,7,-18,-14,-2,handspherical
-48,18,-62,-57,-21,127,59,-113,handClose
82,5,22,31,39,63,-93,127,handClose
-3,-39,127,68,59,127,127,85,handClose
62,53,-7,2,19,-128,77,93,handClose
10,2,-63,1,51,85,1,7,handClose
-36,-37,94,-13,-128,-128,-77,-51,handClose
127,47,22,13,17,7,127,127,handClose
-128,-22,-128,-128,-128,-128,-128,-128,handClose
113,22,106,127,15,127,127,127,handClose
-79,-19,66,-68,31,-100,-20,-128,handClose
116,17,-14,16,82,127,127,127,handClose
27,6,24,-27,-48,-128,-36,57,handClose
6,-39,48,-7,-45,-128,96,-42,handClose
-31,29,-27,-16,0,41,17,-50,handClose
0,9,7,-45,-44,91,127,58,handClose
53,-1,17,116,52,89,127,60,handClose
1,12,-62,-7,-21,-128,-55,35,handClose
-25,-1,-13,-38,-27,-128,-84,6,handClose
30,1,-31,8,28,127,124,106,handClose
-25,-21,20,-48,22,127,51,-115,handClose
-16,10,92,66,-51,-128,-128,88,handClose
0,-14,-22,6,-3,-92,93,-64,handClose
86,-12,41,-9,-71,-23,-11,127,handClose
-23,11,-20,-21,-6,-40,32,-100,handClose
23,10,59,3,-13,127,120,76,handClose
12,-31,-28,26,81,-99,8,-5,handClose
-57,-13,-27,-6,-41,-91,-128,-48,handClose
59,14,43,27,69,127,127,51,handClose
8,-14,-5,-20,-51,88,-36,10,handClose
54,1,27,41,33,127,96,42,handClose
-5,39,-51,-12,-17,-61,29,34,handClose
-24,-17,8,-14,-28,-128,19,-43,handClose
50,-36,46,15,12,127,127,45,handClose
-71,20,-42,-15,5,-128,-34,-64,handClose
38,9,-16,-10,-12,57,71,53,handClose
-16,-22,51,18,-25,-128,-128,-106,handClose
38,17,-24,3,23,127,127,116,handClose
-65,-13,11,-37,-25,-71,-128,-98,handClose
85,21,66,35,15,-128,127,127,handClose
127,3,-11,57,47,127,127,127,handClose
-67,25,-10,-11,-5,-83,-77,-110,handClose
-21,-27,-98,-16,-12,-31,-128,-58,handClose
-8,-38,8,-7,-22,-72,49,-37,handClose
-25,18,-6,-5,32,87,-35,18,handClose
29,5,6,-1,20,127,127,61,handClose
-100,-62,13,-6,-32,-128,-128,-128,handClose
127,91,8,23,31,127,80,127,handClose
-127,-31,-43,-25,11,-128,-128,-128,handClose
72,6,50,11,3,-15,53,127,handClose
127,48,54,71,10,-128,127,127,handClose
-49,16,-50,-32,12,-83,-128,-128,handClose
-42,-14,27,10,38,127,127,-128,handClose
-8,-14,2,4,-22,-128,14,-92,handClose
40,54,55,68,44,-128,-17,127,handClose
-39,6,-19,-26,26,30,-52,-98,handClose
24,-46,69,28,15,14,-38,44,handClose
-41,49,-57,-55,-11,-57,-128,-79,handClose
16,-8,108,93,24,93,88,87,handClose
-31,-44,-35,-35,1,-39,-68,-61,handClose
16,2,-2,-15,5,-70,-55,6,handClose
19,41,-1,-20,9,56,-26,31,handClose
-42,0,-7,-9,-11,5,-78,-89,handClose
74,-29,7,43,-22,-128,-8,127,handClose
-60,51,-25,-41,-31,-110,44,-128,handClose
29,-2,-90,22,26,33,-28,124,handClose
-25,-57,22,-17,-35,-32,-39,-67,handClose
-41,15,-13,-12,-26,-8,-90,-64,handClose
5,2,-9,8,-15,-24,-24,19,handClose
-29,-13,-16,-18,-38,-38,-99,-47,handClose
80,12,62,79,12,-128,127,62,handClose
-23,31,-62,-65,10,-24,-74,-8,handClose
-4,5,65,-8,18,-128,-128,-24,handClose
25,-42,25,93,-55,36,127,9,handClose
-54,35,-40,5,-37,-7,-56,65,handClose
28,8,-6,-20,63,30,0,-57,handClose
66,-19,68,7,-24,60,34,21,handClose
40,35,-18,-11,-29,65,48,21,handClose
-89,-18,-15,-39,-13,-77,-128,-94,handClose
-8,-15,-25,-34,-31,-10,-45,-71,handClose
31,-3,15,28,0,30,21,96,handClose
-84,13,-46,-87,-10,-38,-128,-128,handClose
127,64,79,127,-11,-128,127,127,handClose
-6,-28,-2,19,-5,-1,-21,-81,handClose
-65,23,-43,-41,-7,-105,-67,-128,handClose
106,44,75,-12,-18,21,-74,127,handClose
15,-63,-128,-2,4,-128,127,-23,handClose
-76,3,-10,-31,-26,-94,-79,-112,handClose
73,24,56,20,15,-43,127,127,handClose
-10,-12,-10,-7,14,106,17,-21,handClose
-45,-17,-37,-21,-69,-62,-68,-70,handClose
11,27,21,42,49,-25,28,36,handClose
-54,-13,-34,-6,-19,5,-55,-116,handClose
61,-24,41,23,-21,52,-8,82,handClose
99,89,-62,-12,23,-128,117,127,handClose
-43,-15,0,-9,-15,-118,-78,-128,handClose
-27,-56,10,-5,-29,-92,-124,-93,handClose
9,59,2,3,19,-52,43,34,handClose
-19,-6,4,-38,-10,-33,-24,-6,handClose
-37,-19,25,-13,1,-26,-45,-108,handClose
86,23,82,32,30,-4,53,127,handClose
-27,6,-55,-32,-4,6,-18,-42,handClose
-28,-11,3,4,-9,-113,-61,-57,handClose
44,-13,47,-27,-7,45,72,51,handClose
43,62,2,80,44,-128,32,90,handClose
-16,-14,16,-8,40,98,2,13,handClose
10,-24,24,-12,-49,-46,-16,29,handClose
25,-27,28,4,-7,6,16,7,handOpen
-21,14,-30,-5,14,-3,-8,-6,handOpen
1,0,4,-4,-16,-7,-3,1,handOpen
12,-6,9,8,14,15,9,4,handOpen
-1,-4,-3,-6,2,4,1,0,handOpen
-9,12,-8,-9,1,-6,-10,1,handOpen
7,-9,3,1,-5,1,4,0,handOpen
7,-17,10,-7,-17,-9,8,1,handOpen
-30,28,-22,30,58,-15,-18,-7,handOpen
-4,0,6,-4,-15,4,2,0,handOpen
28,-28,24,-3,-14,22,14,8,handOpen
-19,16,-24,-4,5,-8,-9,-6,handOpen
1,1,6,6,-20,-9,-4,1,handOpen
11,-15,8,5,58,14,12,4,handOpen
-5,-4,-7,-7,-11,-1,3,-3,handOpen
-9,12,-7,-5,-22,-11,-14,-6,handOpen
7,-10,6,-6,3,-8,-2,3,handOpen
10,-15,6,6,-14,8,14,2,handOpen
-28,30,-31,-12,24,4,-17,-11,handOpen
-3,-6,8,0,-5,-8,-1,-1,handOpen
18,-26,24,5,-5,6,14,10,handOpen
-25,19,-26,-13,-26,-23,-10,-6,handOpen
3,2,-2,5,21,15,-1,1,handOpen
10,-11,18,1,6,7,2,4,handOpen
-11,-1,-13,-7,-48,-17,1,-2,handOpen
-5,6,-4,-7,-3,-10,-11,0,handOpen
5,-6,11,17,20,3,0,3,handOpen
10,-20,8,-9,-14,-9,11,6,handOpen
-32,32,-29,-6,5,18,-18,-9,handOpen
3,-5,7,10,-4,-4,5,3,handOpen
29,-26,22,2,-11,1,14,5,handOpen
-27,21,-26,-6,0,-7,-10,-6,handOpen
-2,-3,0,-4,2,-9,-6,-4,handOpen
10,-13,14,7,8,7,3,3,handOpen
-4,-5,-13,-2,1,-1,3,-2,handOpen
-8,11,2,8,3,-8,-9,0,handOpen
4,-9,9,-2,2,2,0,1,handOpen
6,-17,3,0,-24,-7,9,2,handOpen
-23,31,-28,-6,29,-4,-16,-9,handOpen
4,-6,5,-3,1,-2,-1,-3,handOpen
23,-24,24,17,7,9,16,8,handOpen
-27,26,-29,-15,-58,-37,-15,-8,handOpen
10,-7,13,13,127,50,7,4,handOpen
9,-13,18,10,-24,-2,7,5,handOpen
-5,0,-22,-15,-11,-12,0,-4,handOpen
-7,3,-4,-5,1,-5,-10,-2,handOpen
10,-6,9,1,-26,-10,1,3,handOpen
9,-19,3,2,1,18,14,0,handOpen
-22,29,-25,-10,-7,-11,-17,-7,handOpen
5,-3,7,24,27,12,3,2,handOpen
24,-27,23,4,-2,4,16,3,handOpen
-28,24,-29,-7,13,1,-11,-8,handOpen
3,0,2,-6,-3,-6,-2,-1,handOpen
15,-13,17,2,-11,-1,9,2,handOpen
-10,3,-12,-3,-1,-4,1,2,handOpen
-6,6,1,2,17,-2,-11,0,handOpen
6,-5,4,0,-6,0,2,-2,handOpen
8,-16,-1,0,-8,7,12,3,handOpen
-22,26,-19,-2,-1,-11,-20,-11,handOpen
3,-5,8,9,8,-7,0,-1,handOpen
22,-21,24,11,-10,33,20,10,handOpen
-27,21,-40,-22,-10,-14,-12,-7,handOpen
-1,-4,8,12,0,3,-3,-1,handOpen
16,-15,18,0,13,1,8,8,handOpen
-8,6,-19,-8,5,9,1,0,handOpen
0,7,6,-3,-1,-6,-7,-1,handOpen
8,-12,1,3,-3,-5,-2,0,handOpen
12,-11,3,-5,0,6,10,3,handOpen
-19,28,-15,14,27,8,-13,-4,handOpen
4,2,2,0,-7,4,3,-2,handOpen
18,-24,18,4,-15,6,15,7,handOpen
-26,25,-27,-8,20,-9,-17,-10,handOpen
0,-4,-2,-4,-17,-11,-9,-2,handOpen
16,-15,22,10,-33,11,9,2,handOpen
-9,6,-19,-7,25,5,-1,-2,handOpen
-1,6,5,-10,-12,9,-9,-3,handOpen
2,-5,8,-1,-3,-12,-3,-2,handOpen
10,-14,4,-3,2,4,11,7,handOpen
-17,28,-16,-11,-4,-6,-16,-9,handOpen
7,-12,3,-7,-2,0,-1,1,handOpen
12,-23,7,6,-32,-2,10,4,handOpen
-30,29,-34,-11,8,-8,-12,-8,handOpen
2,-3,-1,-2,-1,-7,-3,-1,handOpen
21,-23,26,6,-11,3,9,5,handOpen
-13,8,-21,-5,-4,-9,1,-4,handOpen
-7,2,2,-1,6,3,-9,-6,handOpen
2,1,5,9,9,8,3,1,handOpen
2,-7,2,1,-8,2,6,-1,handOpen
-17,18,-18,-17,-1,-11,-13,-7,handOpen
7,-6,13,3,-6,7,-1,1,handOpen
15,-22,16,15,15,10,16,4,handOpen
-30,29,-36,-17,-2,-11,-16,-6,handOpen
3,-9,-1,-11,-1,-6,2,0,handOpen
20,-22,28,6,-9,4,11,5,handOpen
-16,9,-19,-4,17,5,-3,-5,handOpen
0,0,1,-9,-19,-7,-5,-4,handOpen
9,-6,11,30,58,8,6,2,handOpen
1,-8,-1,2,-10,-2,8,-2,handOpen
-15,19,-9,-8,1,-7,-16,-9,handOpen
6,-6,2,0,-5,-3,1,2,handOpen
15,-25,12,4,-9,2,13,4,handOpen
-29,28,-37,-9,15,-3,-13,-4,handOpen
4,0,5,2,-10,-4,-2,-1,handOpen
21,-26,24,1,-12,6,12,8,handOpen
-18,8,-21,-10,4,0,-3,-3,handOpen
1,2,2,-1,6,-4,-5,1,handOpen
-9,15,-5,2,20,-5,-11,0,handRelax
9,-6,7,-4,-6,7,3,2,handRelax
14,-20,16,6,-3,22,14,5,handRelax
-33,26,-34,-10,5,-4,-18,-11,handRelax
2,-2,0,4,-3,-3,-3,1,handRelax
24,-27,29,4,-4,-6,12,8,handRelax
-19,14,-28,-13,2,1,-10,-4,handRelax
2,4,11,10,-4,-7,-8,1,handRelax
2,-9,7,-5,-8,-2,3,-2,handRelax
1,-4,-5,-1,-16,3,9,3,handRelax
-10,9,-8,-5,3,-16,-12,-4,handRelax
7,-4,9,1,2,3,0,0,handRelax
11,-16,12,3,-13,-12,9,4,handRelax
-30,31,-32,-7,9,-4,-18,-7,handRelax
3,-2,6,-2,0,-4,-3,-4,handRelax
24,-27,26,6,-5,5,13,6,handRelax
-19,18,-29,-8,5,-4,-8,-6,handRelax
0,3,7,-1,-17,-12,-11,-2,handRelax
10,-9,13,5,1,-2,4,2,handRelax
3,-6,-8,-8,-5,2,9,2,handRelax
-9,10,-5,-6,-4,-6,-9,0,handRelax
3,-14,4,5,-3,-2,3,-1,handRelax
12,-18,11,2,-5,6,10,6,handRelax
-31,29,-33,-13,-7,-9,-18,-13,handRelax
6,-5,12,10,24,1,-2,1,handRelax
22,-23,19,11,-5,17,15,9,handRelax
-24,16,-32,-8,23,-2,-11,-4,handRelax
6,3,5,0,-4,0,-5,-1,handRelax
11,-10,14,-2,-17,-6,3,0,handRelax
-3,0,-5,-1,-2,0,0,-4,handRelax
-6,12,0,-2,4,-9,-12,-4,handRelax
4,-5,7,3,-3,0,3,1,handRelax
10,-17,9,6,-5,6,11,5,handRelax
-21,30,-25,-8,6,-8,-17,-5,handRelax
3,-5,6,-3,1,-3,-3,-1,handRelax
22,-26,20,6,-15,1,10,4,handRelax
-24,21,-27,-4,9,-4,-7,-7,handRelax
0,2,6,4,13,-18,-10,-3,handRelax
12,-13,14,4,2,8,6,-3,handRelax
-8,-3,-7,-8,-5,-4,-1,0,handRelax
-3,10,-2,2,11,-16,-9,-5,handRelax
7,-3,7,-7,-4,7,2,0,handRelax
10,-22,10,6,-3,-12,8,3,handRelax
-24,24,-18,2,16,5,-16,-7,handRelax
7,-4,4,-3,1,-4,-1,-2,handRelax
21,-26,25,4,-2,5,15,5,handRelax
-22,22,-31,-9,-7,-7,-10,-6,handRelax
3,1,7,-3,1,-5,-4,-1,handRelax
17,-16,18,11,6,6,9,4,handRelax
-11,4,-13,-2,3,0,2,-1,handRelax
-5,10,2,-4,-8,-6,-6,-2,handRelax
3,-8,1,-4,-5,-1,3,-2,handRelax
8,-18,6,5,0,-6,6,3,handRelax
-20,27,-16,-3,32,16,-13,-9,handRelax
3,-7,2,-3,-6,4,0,5,handRelax
23,-23,27,5,0,4,14,5,handRelax
-26,19,-27,-10,8,-8,-11,-10,handRelax
-1,1,5,0,-22,-17,-7,0,handRelax
14,-16,20,3,0,-10,3,3,handRelax
-10,7,-15,0,-4,-1,0,-2,handRelax
-2,5,2,0,27,-4,-12,-2,handRelax
6,-1,7,-2,-17,-4,-2,1,handRelax
7,-13,1,4,1,5,11,0,handRelax
-20,25,-19,-8,0,-11,-18,-10,handRelax
2,-8,6,6,0,-3,-2,2,handRelax
22,-24,13,1,13,23,14,6,handRelax
-24,25,-25,-17,6,-4,-12,-8,handRelax
3,-6,10,16,0,-3,-4,1,handRelax
20,-19,12,0,3,9,10,6,handRelax
-12,6,-21,-11,-11,-4,2,0,handRelax
-1,5,-2,-1,4,-5,-6,-1,handRelax
4,-8,4,-3,-3,3,2,-1,handRelax
3,-12,3,1,0,6,13,3,handRelax
-20,24,-15,-6,-24,-9,-9,-9,handRelax
2,-5,4,-2,-7,-2,0,0,handRelax
20,-25,18,8,-2,4,13,7,handRelax
-24,24,-31,-10,-4,-12,-13,-6,handRelax
2,-3,7,0,13,3,-3,-1,handRelax
16,-17,25,8,-7,25,13,10,handRelax
-12,6,-18,-3,33,11,0,1,handRelax
-6,3,-3,-3,2,-5,-5,-5,handRelax
6,-4,7,-1,-25,-5,1,-3,handRelax
7,-13,0,1,2,15,6,3,handRelax
-17,18,-22,-17,-1,-4,-12,-4,handRelax
4,-3,11,11,-1,2,2,1,handRelax
17,-25,14,5,-4,0,13,5,handRelax
-25,24,-31,-12,3,-11,-18,-9,handRelax
5,-7,3,1,-3,9,6,-3,handRelax
17,-22,23,4,-6,-2,4,4,handRelax
-12,12,-22,-6,1,2,-3,-3,handRelax
-2,5,-1,-3,-5,-3,-7,-4,handRelax
8,-5,5,-2,-3,-2,1,2,handRelax
3,-9,5,8,13,20,15,-2,handRelax
-20,18,-28,-7,-4,-4,-15,-5,handRelax
3,-1,8,-1,-18,-13,0,0,handRelax
20,-21,14,6,4,14,17,7,handRelax
-25,28,-32,-10,2,7,-16,-5,handRelax
2,-1,2,-2,-5,-3,-3,-1,handRelax
22,-24,29,10,-5,2,10,-1,handRelax
-19,5,-22,-6,3,4,-4,-6,handRelax
-1,4,-1,-3,-1,16,-10,-8,handRelax
3,-7,1,1,-9,-1,1,7,handRelax
2,-7,4,7,-2,-2,9,4,handRelax
-15,18,-12,-6,4,-16,-12,-9,handRelax
3,-5,5,-1,-1,-5,0,-2,handRelax
17,-21,8,3,-25,-78,15,4,handRelax
-18,-15,-14,-21,-4,2,-26,-48,handlateral
-7,13,-47,23,105,1,-11,13,handlateral
1,20,24,17,-92,51,14,-5,handlateral
7,-26,21,19,-11,-11,41,-9,handlateral
-44,25,-35,-15,-46,-15,-21,-48,handlateral
44,9,16,29,11,-69,78,118,handlateral
21,-15,36,-59,-84,59,32,8,handlateral
-20,27,-8,13,69,-7,5,-14,handlateral
5,6,4,10,-13,4,-24,-11,handlateral
-5,-24,10,18,62,49,-14,-58,handlateral
35,4,-4,-45,-50,56,38,28,handlateral
-43,33,-8,15,17,1,-29,-59,handlateral
-5,-23,6,-33,-92,-42,-15,-6,handlateral
23,-17,11,16,63,27,36,42,handlateral
-47,40,-48,-79,-54,-17,-44,-50,handlateral
5,-24,5,82,17,-7,9,-8,handlateral
10,-28,42,-76,-39,-4,-3,-14,handlateral
-7,42,-33,3,-10,19,8,34,handlateral
-10,-5,-24,-4,-25,-3,-8,-19,handlateral
35,-13,33,1,46,7,28,48,handlateral
-11,-21,-8,-24,-81,-32,-26,-15,handlateral
-11,16,-5,-18,7,-1,-22,-21,handlateral
-7,6,13,12,71,37,-4,-27,handlateral
17,-24,38,8,-73,-14,8,-13,handlateral
-25,49,-35,-28,33,-8,-44,20,handlateral
-6,2,19,-51,1,27,10,-22,handlateral
35,-48,29,92,14,-28,-12,8,handlateral
-17,24,-32,-16,-17,3,55,-14,handlateral
-2,-4,7,7,25,-12,-4,16,handlateral
5,-26,14,6,-36,-48,24,19,handlateral
2,8,2,28,52,20,-1,-1,handlateral
-15,46,-5,-37,-4,14,-12,-29,handlateral
-2,-25,-2,-17,-50,-19,-56,-13,handlateral
7,-27,-8,-39,-31,-9,44,5,handlateral
-14,34,-16,44,53,-10,-27,-5,handlateral
9,6,12,-11,-19,-15,-6,20,handlateral
25,-45,5,-29,-16,-17,4,18,handlateral
-20,16,-36,15,-5,-19,-18,65,handlateral
-4,2,-2,14,-15,-4,-9,9,handlateral
24,-5,6,-42,-29,40,30,14,handlateral
-14,-3,2,60,67,-4,-3,-19,handlateral
-11,29,8,-33,-44,2,-13,-7,handlateral
-1,-19,10,69,46,17,-15,-29,handlateral
20,-19,-35,-33,-30,-17,19,6,handlateral
-28,3,-27,44,9,-2,-42,-3,handlateral
8,15,42,26,24,7,10,-3,handlateral
19,-28,7,-38,-31,15,18,-4,handlateral
-26,10,-58,-27,-8,-5,-16,3,handlateral
11,-5,4,3,-8,-8,-10,1,handlateral
21,-6,20,42,19,15,43,14,handlateral
-13,1,-11,-34,-75,-7,-3,-4,handlateral
-17,4,-6,2,-24,-36,-36,-22,handlateral
3,-9,19,38,101,45,34,-1,handlateral
7,-5,8,-9,-98,27,8,44,handlateral
-26,23,-33,-20,-1,-18,-35,-36,handlateral
14,6,15,14,12,12,24,10,handlateral
10,-43,10,-20,-44,-30,-10,-22,handlateral
-26,21,-38,21,26,6,-64,-17,handlateral
-5,-4,9,-45,-47,-6,10,-3,handlateral
21,-8,20,2,22,3,23,3,handlateral
-14,0,-18,-1,-1,7,-5,-9,handlateral
5,8,7,11,6,25,2,8,handlateral
0,-8,5,4,42,-6,-4,-4,handlateral
13,-8,-6,9,-10,22,18,6,handlateral
-17,13,-18,21,19,-14,-19,7,handlateral
4,9,26,-53,-4,-35,-9,-14,handlateral
40,-20,20,-7,-46,62,23,28,handlateral
-26,26,-31,53,15,-5,-18,-15,handlateral
-3,5,19,25,7,5,-2,1,handlateral
13,-18,17,18,22,14,7,-9,handlateral
-6,-7,-20,-44,-12,-34,-7,30,handlateral
-10,1,6,25,-40,-19,-39,0,handlateral
-6,5,-2,-3,-41,-31,1,-27,handlateral
8,-14,-4,-5,8,-2,8,-10,handlateral
-20,35,-7,15,28,25,-14,3,handlateral
-3,-3,1,-48,-65,-20,-30,-19,handlateral
20,-35,26,26,-10,-21,-7,9,handlateral
-17,30,-39,21,127,70,-2,-11,handlateral
-16,-5,13,-4,-44,-29,-17,-30,handlateral
6,-40,-18,-23,-32,-49,-3,-16,handlateral
13,19,3,1,1,41,5,49,handlateral
-14,9,-12,-41,-24,-2,-13,-25,handlateral
1,-17,0,4,-7,-12,-8,-23,handlateral
-22,-25,-6,-33,-42,-32,-31,-14,handlateral
2,30,-49,-7,23,3,11,9,handlateral
-1,0,39,20,-52,54,5,-7,handlateral
22,-35,0,-6,-17,3,14,5,handlateral
-33,19,-43,-51,11,-19,-22,-15,handlateral
0,8,7,21,-38,-12,-4,0,handlateral
5,-31,-13,-31,-24,-17,0,-14,handlateral
-17,1,-35,-19,49,32,3,-5,handlateral
4,14,33,66,38,20,7,21,handlateral
7,-10,0,-32,-64,-19,-17,-22,handlateral
20,-17,-13,-35,-19,-31,32,22,handlateral
-17,38,2,39,106,8,-10,-1,handlateral
3,-8,5,-10,-25,-6,0,-2,handlateral
-9,-29,-3,-50,-27,-26,-40,-42,handlateral
0,37,-11,64,94,4,18,58,handlateral
11,-4,10,-21,17,-11,-28,-14,handlateral
20,-13,35,-18,13,0,12,10,handlateral
-26,10,-30,-26,-12,-14,-28,-20,handlateral
8,-8,-12,1,-19,-21,-27,5,handlateral
4,-1,-1,4,13,19,7,9,handlateral
15,-13,3,11,62,31,20,20,handlateral
8,6,-8,-16,-21,42,-114,20,handspherical
-31,8,-60,-65,-82,-38,-10,-14,handspherical
7,12,8,-68,-23,30,8,-5,handspherical
15,2,10,49,-6,22,23,4,handspherical
10,-15,20,29,11,25,-6,10,handspherical
-11,21,4,34,100,12,-52,8,handspherical
-12,-12,-44,-113,-89,-52,-46,-33,handspherical
19,-8,33,71,97,6,27,6,handspherical
-30,18,-8,-4,-51,-73,17,1,handspherical
2,-8,-6,-68,-44,-61,-22,66,handspherical
18,-30,16,12,-42,-15,-1,-7,handspherical
-17,33,-48,-92,-27,49,20,6,handspherical
12,5,40,43,62,-11,-8,-1,handspherical
2,-15,-33,-55,-60,-15,-17,-9,handspherical
-9,-9,37,71,91,-38,-107,-32,handspherical
-1,1,-2,27,40,4,24,24,handspherical
20,3,-16,-38,-5,70,40,51,handspherical
1,-35,5,-29,-46,4,-4,-10,handspherical
-34,19,-30,-11,-25,-44,-32,-18,handspherical
6,5,6,51,36,44,26,15,handspherical
13,-27,21,-12,-53,-4,-18,-7,handspherical
-29,12,-50,-19,-35,-22,-3,1,handspherical
-3,1,18,25,26,-48,17,0,handspherical
21,1,34,39,-40,81,43,4,handspherical
-9,-4,-10,-22,-12,-2,-101,-12,handspherical
-16,-5,-51,-40,-34,-39,-8,-27,handspherical
33,21,92,114,-5,72,51,83,handspherical
9,-9,2,-57,-2,60,27,4,handspherical
-26,26,-46,-16,3,-20,-35,-15,handspherical
9,-1,19,2,-43,-14,-6,-10,handspherical
14,-18,21,48,-45,-33,9,3,handspherical
-28,18,-37,-43,-29,-32,-53,19,handspherical
3,-9,5,8,106,-28,-6,23,handspherical
10,-17,7,-28,-78,87,32,11,handspherical
-8,0,-27,0,-74,-12,42,40,handspherical
-3,24,10,-24,-80,-15,-30,3,handspherical
4,-16,-9,-10,4,-15,7,10,handspherical
7,-15,-15,12,38,-2,-4,-10,handspherical
-20,34,31,86,40,9,5,-29,handspherical
3,2,-11,-47,-30,-10,-3,-2,handspherical
14,-28,13,-53,-77,-6,-17,-8,handspherical
-26,24,-24,42,81,7,-1,-8,handspherical
1,8,-19,-45,-77,18,2,-3,handspherical
18,-22,85,66,121,38,8,5,handspherical
-3,3,-23,4,-31,-4,4,5,handspherical
-9,11,8,25,-1,4,-12,-7,handspherical
4,0,-5,-31,-62,-5,9,18,handspherical
8,-29,14,57,-15,-6,10,1,handspherical
-23,24,-39,47,84,-1,-17,-5,handspherical
17,-11,20,1,16,-17,47,54,handspherical
19,-18,7,-19,-82,-29,33,30,handspherical
-11,25,-14,27,25,95,35,8,handspherical
-7,-1,-6,-30,-6,-33,-87,-23,handspherical
24,-29,33,29,41,-17,121,31,handspherical
5,11,3,69,124,28,104,46,handspherical
0,15,19,-16,-3,104,4,-11,handspherical
7,-11,-27,-39,-27,-43,-32,-20,handspherical
0,-19,6,14,41,2,-16,-28,handspherical
-20,45,26,17,-6,-23,-17,-7,handspherical
11,-12,-32,22,113,32,14,6,handspherical
8,-31,44,25,-2,-17,-1,1,handspherical
-21,28,-32,-46,-50,-30,-44,-2,handspherical
6,7,11,17,41,43,15,5,handspherical
16,-18,18,-5,-14,-11,3,5,handspherical
-7,8,-19,6,10,45,39,5,handspherical
5,4,2,29,-37,-38,30,78,handspherical
20,2,20,6,-77,-15,26,45,handspherical
14,-15,-1,-7,72,78,74,26,handspherical
-9,22,-14,2,31,16,54,46,handspherical
7,-6,6,-1,-19,-3,-17,1,handspherical
5,-27,21,5,-83,-48,-40,-18,handspherical
-32,29,-40,2,52,-5,22,13,handspherical
0,3,6,77,73,-27,-67,-15,handspherical
21,-25,41,42,-12,-11,1,3,handspherical
-16,16,-26,-25,-26,-16,-6,-5,handspherical
-10,6,-14,-29,-60,-24,-33,-7,handspherical
14,-9,15,-10,10,19,14,-3,handspherical
3,-2,0,7,-46,14,8,1,handspherical
-17,15,-24,-15,-18,-16,-33,-10,handspherical
5,-2,25,-29,-70,28,9,18,handspherical
29,-15,20,-10,-15,67,5,61,handspherical
-34,21,-48,-64,7,-1,-51,-13,handspherical
-7,1,-1,-7,1,-26,-19,-8,handspherical
22,-19,49,10,-34,2,3,2,handspherical
-24,-14,-70,-9,-26,-27,-21,-13,handspherical
12,13,3,-36,-52,27,37,12,handspherical
4,-10,7,67,46,-13,-23,-17,handspherical
10,-10,11,-3,127,3,22,-7,handspherical
-17,21,-20,-40,-28,41,-18,-11,handspherical
-1,-16,-8,-24,-83,-14,5,-7,handspherical
21,-19,46,68,7,-28,8,7,handspherical
-19,24,-35,2,5,-5,11,-2,handspherical
1,-7,-6,-30,-5,-12,-16,-15,handspherical
24,-26,32,-13,65,0,-4,5,handspherical
-20,7,-35,0,18,-25,-5,-10,handspherical
0,7,16,3,-113,15,-68,-3,handspherical
7,0,-3,-17,79,34,14,4,handspherical
1,-16,-2,-26,-27,43,5,-13,handspherical
-5,34,-3,-11,-98,-17,7,21,handspherical
0,-10,-24,-12,-9,12,1,-1,handspherical
9,-27,27,-45,-54,-35,-8,-3,handspherical
-44,14,-32,71,-17,-52,-60,-19,handspherical
16,0,13,18,62,127,36,10,handspherical
28,-25,7,-29,-35,-24,44,19,handspherical
-14,14,-44,-52,19,-10,38,25,handspherical
